source_event_id,event_name,event_date_iso,event_url,source_matchup_id,fighter_1_name,fighter_2_name,fighter_1_url,fighter_2_url,pair_key
ufc-303-3283,UFC 303,2024-06-30,https://www.bestfightodds.com/events/ufc-303-3283,35390,Alex Pereira,Jiri Prochazka,/fighters/alex-pereira-10463,/fighters/jiri-prochazka-6058,"('alex pereira', 'jiri prochazka')"
ufc-303-3283,UFC 303,2024-06-30,https://www.bestfightodds.com/events/ufc-303-3283,35532,Dan Ige,Diego Lopes,/fighters/dan-ige-6448,/fighters/diego-lopes-12328,"('dan ige', 'diego lopes')"
ufc-303-3283,UFC 303,2024-06-30,https://www.bestfightodds.com/events/ufc-303-3283,35391,Brian Ortega,Diego Lopes,/fighters/brian-ortega-4290,/fighters/diego-lopes-12328,"('brian ortega', 'diego lopes')"
ufc-303-3283,UFC 303,2024-06-30,https://www.bestfightodds.com/events/ufc-303-3283,35484,Anthony Smith,Roman Dolidze,/fighters/anthony-smith-1829,/fighters/roman-dolidze-9094,"('anthony smith', 'roman dolidze')"
ufc-303-3283,UFC 303,2024-06-30,https://www.bestfightodds.com/events/ufc-303-3283,35183,Macy Chiasson,Mayra Bueno Silva,/fighters/macy-chiasson-8148,/fighters/mayra-bueno-silva-9839,"('macy chiasson', 'mayra bueno silva')"
ufc-303-3283,UFC 303,2024-06-30,https://www.bestfightodds.com/events/ufc-303-3283,35107,Ian Machado Garry,Michael Page,/fighters/ian-machado-garry-15690,/fighters/michael-page-3937,"('ian machado garry', 'michael page')"
ufc-303-3283,UFC 303,2024-06-30,https://www.bestfightodds.com/events/ufc-303-3283,35182,Joe Pyfer,Marc-Andre Barriault,/fighters/joe-pyfer-8530,/fighters/marc-andre-barriault-8960,"('joe pyfer', 'marc andre barriault')"
ufc-303-3283,UFC 303,2024-06-30,https://www.bestfightodds.com/events/ufc-303-3283,35181,Andre Fili,Cub Swanson,/fighters/andre-fili-4466,/fighters/cub-swanson-387,"('andre fili', 'cub swanson')"
ufc-303-3283,UFC 303,2024-06-30,https://www.bestfightodds.com/events/ufc-303-3283,35188,Charles Jourdain,Jean Silva,/fighters/charles-jourdain-9131,/fighters/jean-silva-554,"('charles jourdain', 'jean silva')"
ufc-303-3283,UFC 303,2024-06-30,https://www.bestfightodds.com/events/ufc-303-3283,34924,Payton Talbott,Yanis Ghemmouri,/fighters/payton-talbott-15422,/fighters/yanis-ghemmouri-11422,"('payton talbott', 'yanis ghemmouri')"
ufc-3336,UFC,2024-07-13,https://www.bestfightodds.com/events/ufc-3336,35308,Andre Petroski,Josh Fremd,/fighters/andre-petroski-10388,/fighters/josh-fremd-7675,"('andre petroski', 'josh fremd')"
ufc-3336,UFC,2024-07-13,https://www.bestfightodds.com/events/ufc-3336,35657,Darrius Flowers,Evan Elder,/fighters/darrius-flowers-8177,/fighters/evan-elder-10280,"('darrius flowers', 'evan elder')"
ufc-3336,UFC,2024-07-13,https://www.bestfightodds.com/events/ufc-3336,35303,Jasmine Jasudavicius,Viviane Araujo,/fighters/jasmine-jasudavicius-9869,/fighters/viviane-araujo-9155,"('jasmine jasudavicius', 'viviane araujo')"
ufc-fight-night-3363,UFC Fight Night,2024-07-14,https://www.bestfightodds.com/events/ufc-fight-night-3363,35517,Rose Namajunas,Tracy Cortez,/fighters/rose-namajunas-3803,/fighters/tracy-cortez-7427,"('rose namajunas', 'tracy cortez')"
ufc-fight-night-3363,UFC Fight Night,2024-07-14,https://www.bestfightodds.com/events/ufc-fight-night-3363,35307,Muslim Salikhov,Santiago Ponzinibbio,/fighters/muslim-salikhov-7701,/fighters/santiago-ponzinibbio-4415,"('muslim salikhov', 'santiago ponzinibbio')"
ufc-fight-night-3363,UFC Fight Night,2024-07-14,https://www.bestfightodds.com/events/ufc-fight-night-3363,35609,Drew Dober,Jean Silva,/fighters/drew-dober-1576,/fighters/jean-silva-554,"('drew dober', 'jean silva')"
ufc-fight-night-3363,UFC Fight Night,2024-07-14,https://www.bestfightodds.com/events/ufc-fight-night-3363,35304,Ange Loosa,Gabriel Bonfim,/fighters/ange-loosa-9074,/fighters/gabriel-bonfim-11752,"('ange loosa', 'gabriel bonfim')"
ufc-fight-night-3363,UFC Fight Night,2024-07-14,https://www.bestfightodds.com/events/ufc-fight-night-3363,35305,Christian Rodriguez,Julian Erosa,/fighters/christian-rodriguez-9146,/fighters/julian-erosa-6088,"('christian rodriguez', 'julian erosa')"
ufc-fight-night-3363,UFC Fight Night,2024-07-14,https://www.bestfightodds.com/events/ufc-fight-night-3363,35311,Abdul Razak Alhassan,Cody Brundage,/fighters/abdul-razak-alhassan-4724,/fighters/cody-brundage-10168,"('abdul razak alhassan', 'cody brundage')"
ufc-fight-night-3363,UFC Fight Night,2024-07-14,https://www.bestfightodds.com/events/ufc-fight-night-3363,35579,Charles Johnson,Joshua van,/fighters/charles-johnson-7494,/fighters/joshua-van-14745,"('charles johnson', 'joshua van')"
ufc-fight-night-3363,UFC Fight Night,2024-07-14,https://www.bestfightodds.com/events/ufc-fight-night-3363,35610,Fatima Kline,Jasmine Jasudavicius,/fighters/fatima-kline-11138,/fighters/jasmine-jasudavicius-9869,"('fatima kline', 'jasmine jasudavicius')"
ufc-fight-night-3363,UFC Fight Night,2024-07-14,https://www.bestfightodds.com/events/ufc-fight-night-3363,35580,Damon Blackshear,Montel Jackson,/fighters/damon-blackshear-11177,/fighters/montel-jackson-8255,"('damon blackshear', 'montel jackson')"
ufc-fight-night-3363,UFC Fight Night,2024-07-14,https://www.bestfightodds.com/events/ufc-fight-night-3363,35302,Luana Santos,Mariya Agapova,/fighters/luana-santos-14049,/fighters/mariya-agapova-8477,"('luana santos', 'mariya agapova')"
ufc-fight-night-3373,UFC Fight Night,2024-07-20,https://www.bestfightodds.com/events/ufc-fight-night-3373,35584,Brian Kelleher,Cody Gibson,/fighters/brian-kelleher-2978,/fighters/cody-gibson-1915,"('brian kelleher', 'cody gibson')"
ufc-fight-night-3373,UFC Fight Night,2024-07-20,https://www.bestfightodds.com/events/ufc-fight-night-3373,35588,Dione Barbosa,Miranda Maverick,/fighters/dione-barbosa-12811,/fighters/miranda-maverick-6780,"('dione barbosa', 'miranda maverick')"
ufc-fight-night-3373,UFC Fight Night,2024-07-20,https://www.bestfightodds.com/events/ufc-fight-night-3373,35591,Loik Radzhabov,Trey Ogden,/fighters/loik-radzhabov-9040,/fighters/trey-ogden-5784,"('loik radzhabov', 'trey ogden')"
ufc-fight-night-3373,UFC Fight Night,2024-07-20,https://www.bestfightodds.com/events/ufc-fight-night-3373,35586,Luana Carolina,Lucie Pudilova,/fighters/luana-carolina-8992,/fighters/lucie-pudilova-7065,"('luana carolina', 'lucie pudilova')"
ufc-fight-night-3373,UFC Fight Night,2024-07-20,https://www.bestfightodds.com/events/ufc-fight-night-3373,35587,Mohammed Usman,Thomas Petersen,/fighters/mohammed-usman-8067,/fighters/thomas-petersen-10546,"('mohammed usman', 'thomas petersen')"
ufc-fight-night-3372,UFC Fight Night,2024-07-21,https://www.bestfightodds.com/events/ufc-fight-night-3372,35593,Amanda Lemos,Virna Jandiroba,/fighters/amanda-lemos-7335,/fighters/virna-jandiroba-7726,"('amanda lemos', 'virna jandiroba')"
ufc-fight-night-3372,UFC Fight Night,2024-07-21,https://www.bestfightodds.com/events/ufc-fight-night-3372,35589,Seungwoo Choi,Steve Garcia,/fighters/seungwoo-choi-9685,/fighters/steve-garcia-2576,"('seungwoo choi', 'steve garcia')"
ufc-fight-night-3372,UFC Fight Night,2024-07-21,https://www.bestfightodds.com/events/ufc-fight-night-3372,35590,Kaynan Kruschewsky,Kurt Holobaugh,/fighters/kaynan-kruschewsky-11749,/fighters/kurt-holobaugh-3814,"('kaynan kruschewsky', 'kurt holobaugh')"
ufc-fight-night-3372,UFC Fight Night,2024-07-21,https://www.bestfightodds.com/events/ufc-fight-night-3372,35585,Bruno Silva,Cody Durden,/fighters/bruno-silva-7121,/fighters/cody-durden-10231,"('bruno silva', 'cody durden')"
ufc-fight-night-3372,UFC Fight Night,2024-07-21,https://www.bestfightodds.com/events/ufc-fight-night-3372,35583,Bill Algeo,Doo Ho Choi,/fighters/bill-algeo-9171,/fighters/doo-ho-choi-2152,"('bill algeo', 'dooho choi')"
ufc-fight-night-3372,UFC Fight Night,2024-07-21,https://www.bestfightodds.com/events/ufc-fight-night-3372,35592,Hyder Amil,Jeongyeong Lee,/fighters/hyder-amil-8178,/fighters/jeongyeong-lee-14611,"('hyder amil', 'jeongyeong lee')"
ufc-3374,UFC,2024-07-27,https://www.bestfightodds.com/events/ufc-3374,35596,Oban Elliott,Preston Parsons,/fighters/oban-elliott-9107,/fighters/preston-parsons-6472,"('oban elliott', 'preston parsons')"
ufc-3374,UFC,2024-07-27,https://www.bestfightodds.com/events/ufc-3374,35594,Marcin Prachnio,Modestas Bukauskas,/fighters/marcin-prachnio-6346,/fighters/modestas-bukauskas-7865,"('marcin prachnio', 'modestas bukauskas')"
ufc-3374,UFC,2024-07-27,https://www.bestfightodds.com/events/ufc-3374,35595,Kiefer Crosbie,Sam Patterson,/fighters/kiefer-crosbie-6784,/fighters/sam-patterson-11410,"('kiefer crosbie', 'sam patterson')"
ufc-3374,UFC,2024-07-27,https://www.bestfightodds.com/events/ufc-3374,35602,Lukasz Brzeski,Mick Parkin,/fighters/lukasz-brzeski-10059,/fighters/mick-parkin-16020,"('lukasz brzeski', 'mick parkin')"
ufc-3374,UFC,2024-07-27,https://www.bestfightodds.com/events/ufc-3374,35732,Alice Ardelean,Shauna Bannon,/fighters/alice-ardelean-15320,/fighters/shauna-bannon-14505,"('alice ardelean', 'shauna bannon')"
ufc-3374,UFC,2024-07-27,https://www.bestfightodds.com/events/ufc-3374,35761,Caolan Loughran,Ramon Taveras,/fighters/caolan-loughran-13592,/fighters/ramon-taveras-16460,"('caolan loughran', 'ramon taveras')"
ufc-3307,UFC,2024-07-28,https://www.bestfightodds.com/events/ufc-3307,35038,Belal Muhammad,Leon Edwards,/fighters/belal-muhammad-3777,/fighters/leon-edwards-4608,"('belal muhammad', 'leon edwards')"
ufc-3307,UFC,2024-07-28,https://www.bestfightodds.com/events/ufc-3307,35040,Curtis Blaydes,Tom Aspinall,/fighters/curtis-blaydes-5732,/fighters/tom-aspinall-8930,"('curtis blaydes', 'tom aspinall')"
ufc-3307,UFC,2024-07-28,https://www.bestfightodds.com/events/ufc-3307,35039,Bobby Green,Paddy Pimblett,/fighters/bobby-green-1060,/fighters/paddy-pimblett-4242,"('bobby green', 'paddy pimblett')"
ufc-3307,UFC,2024-07-28,https://www.bestfightodds.com/events/ufc-3307,35600,Christian Leroy Duncan,Gregory Rodrigues,/fighters/christian-leroy-duncan-12577,/fighters/gregory-rodrigues-6917,"('christian leroy duncan', 'gregory rodrigues')"
ufc-3307,UFC,2024-07-28,https://www.bestfightodds.com/events/ufc-3307,35041,Arnold Allen,Giga Chikadze,/fighters/arnold-allen-4218,/fighters/giga-chikadze-6073,"('arnold allen', 'giga chikadze')"
ufc-3307,UFC,2024-07-28,https://www.bestfightodds.com/events/ufc-3307,35599,Daniel Pineda,Nathaniel Wood,/fighters/daniel-pineda-1240,/fighters/nathaniel-wood-5309,"('daniel pineda', 'nathaniel wood')"
ufc-3307,UFC,2024-07-28,https://www.bestfightodds.com/events/ufc-3307,35597,Bruna Brasil,Molly McCann,/fighters/bruna-brasil-13778,/fighters/molly-mccann-5311,"('bruna brasil', 'molly mccann')"
ufc-3307,UFC,2024-07-28,https://www.bestfightodds.com/events/ufc-3307,35731,Caolan Loughran,Jake Hadley,/fighters/caolan-loughran-13592,/fighters/jake-hadley-9411,"('caolan loughran', 'jake hadley')"
ufc-3307,UFC,2024-07-28,https://www.bestfightodds.com/events/ufc-3307,35042,Manel Kape,Muhammad Mokaev,/fighters/manel-kape-7510,/fighters/muhammad-mokaev-10995,"('manel kape', 'muhammad mokaev')"
ufc-3320,UFC,2024-08-03,https://www.bestfightodds.com/events/ufc-3320,35159,Cory Sandhagen,Umar Nurmagomedov,/fighters/cory-sandhagen-6127,/fighters/umar-nurmagomedov-9365,"('cory sandhagen', 'umar nurmagomedov')"
ufc-3320,UFC,2024-08-03,https://www.bestfightodds.com/events/ufc-3320,35768,Michal Oleksiejczuk,Sharabutdin Magomedov,/fighters/michal-oleksiejczuk-7639,/fighters/sharabutdin-magomedov-18058,"('michal oleksiejczuk', 'sharabutdin magomedov')"
ufc-3320,UFC,2024-08-03,https://www.bestfightodds.com/events/ufc-3320,35108,Deiveson Figueiredo,Marlon Vera,/fighters/deiveson-figueiredo-7514,/fighters/marlon-vera-5317,"('deiveson figueiredo', 'marlon vera')"
ufc-3320,UFC,2024-08-03,https://www.bestfightodds.com/events/ufc-3320,35157,Michael Chiesa,Tony Ferguson,/fighters/michael-chiesa-3317,/fighters/tony-ferguson-2568,"('michael chiesa', 'tony ferguson')"
ufc-3320,UFC,2024-08-03,https://www.bestfightodds.com/events/ufc-3320,35160,Loopy Godinez,Mackenzie Dern,/fighters/loopy-godinez-12828,/fighters/mackenzie-dern-6488,"('loopy godinez', 'mackenzie dern')"
ufc-3320,UFC,2024-08-03,https://www.bestfightodds.com/events/ufc-3320,35764,Elves Brener,Joel Alvarez,/fighters/elves-brener-16626,/fighters/joel-alvarez-8910,"('elves brener', 'joel alvarez')"
ufc-3320,UFC,2024-08-03,https://www.bestfightodds.com/events/ufc-3320,35763,Alonzo Menifield,Azamat Murzakanov,/fighters/alonzo-menifield-5961,/fighters/azamat-murzakanov-7264,"('alonzo menifield', 'azamat murzakanov')"
ufc-3320,UFC,2024-08-03,https://www.bestfightodds.com/events/ufc-3320,35766,Kaue Fernandes,Mohammad Yahya,/fighters/kaue-fernandes-11734,/fighters/mohammad-yahya-7764,"('kaue fernandes', 'mohammad yahya')"
ufc-3320,UFC,2024-08-03,https://www.bestfightodds.com/events/ufc-3320,35770,Don'tale Mayes,Shamil Gaziev,/fighters/don-tale-mayes-6830,/fighters/shamil-gaziev-12522,"('dontale mayes', 'shamil gaziev')"
ufc-3320,UFC,2024-08-03,https://www.bestfightodds.com/events/ufc-3320,35855,Guram Kutateladze,Jordan Vucenic,/fighters/guram-kutateladze-10385,/fighters/jordan-vucenic-9515,"('guram kutateladze', 'jordan vucenic')"
ufc-3320,UFC,2024-08-03,https://www.bestfightodds.com/events/ufc-3320,35769,Sam Hughes,Victoria Dudakova,/fighters/sam-hughes-9863,/fighters/victoria-dudakova-17302,"('sam hughes', 'victoria dudakova')"
ufc-3320,UFC,2024-08-03,https://www.bestfightodds.com/events/ufc-3320,35765,Jai Herbert,Rolando Bedoya,/fighters/jai-herbert-6873,/fighters/rolando-bedoya-16166,"('jai herbert', 'rolando bedoya')"
ufc-3320,UFC,2024-08-03,https://www.bestfightodds.com/events/ufc-3320,35767,Denis Tiuliulin,Sedriques Dumas,/fighters/denis-tiuliulin-13474,/fighters/sedriques-dumas-12309,"('denis tiuliulin', 'sedriques dumas')"
ufc-3320,UFC,2024-08-03,https://www.bestfightodds.com/events/ufc-3320,35762,Abdul-Kareem Al-Selwady,Guram Kutateladze,/fighters/abdul-kareem-al-selwady-10295,/fighters/guram-kutateladze-10385,"('abdul kareem al selwady', 'guram kutateladze')"
ufc-3406,UFC,2024-08-10,https://www.bestfightodds.com/events/ufc-3406,35909,Chelsea Chandler,Yana Santos,/fighters/chelsea-chandler-7946,/fighters/yana-santos-15381,"('chelsea chandler', 'yana santos')"
ufc-3406,UFC,2024-08-10,https://www.bestfightodds.com/events/ufc-3406,35899,Charalampos Grigoriou,Toshiomi Kazama,/fighters/charalampos-grigoriou-9980,/fighters/toshiomi-kazama-13922,"('charalampos grigoriou', 'toshiomi kazama')"
ufc-3406,UFC,2024-08-10,https://www.bestfightodds.com/events/ufc-3406,35902,Karol Rosa,Pannie Kianzad,/fighters/karol-rosa-9417,/fighters/pannie-kianzad-5306,"('karol rosa', 'pannie kianzad')"
ufc-3406,UFC,2024-08-10,https://www.bestfightodds.com/events/ufc-3406,35908,Jhonata Diniz,Karl Williams,/fighters/jhonata-diniz-16483,/fighters/karl-williams-13254,"('jhonata diniz', 'karl williams')"
ufc-3406,UFC,2024-08-10,https://www.bestfightodds.com/events/ufc-3406,35903,Allan Nascimento,Jafel Filho,/fighters/allan-nascimento-6373,/fighters/jafel-filho-14406,"('allan nascimento', 'jafel filho')"
ufc-3406,UFC,2024-08-10,https://www.bestfightodds.com/events/ufc-3406,35905,Jonny Parsons,Yusaku Kinoshita,/fighters/jonny-parsons-12689,/fighters/yusaku-kinoshita-14317,"('jonny parsons', 'yusaku kinoshita')"
ufc-3406,UFC,2024-08-10,https://www.bestfightodds.com/events/ufc-3406,35901,Jarno Errens,Youssef Zalal,/fighters/jarno-errens-8222,/fighters/youssef-zalal-8823,"('jarno errens', 'youssef zalal')"
ufc-3406,UFC,2024-08-10,https://www.bestfightodds.com/events/ufc-3406,35900,Stephanie Luciano,Talita Alencar,/fighters/stephanie-luciano-11737,/fighters/talita-alencar-11655,"('stephanie luciano', 'talita alencar')"
ufc-3406,UFC,2024-08-10,https://www.bestfightodds.com/events/ufc-3406,35904,Chris Gutierrez,Javid Basharat,/fighters/chris-gutierrez-4725,/fighters/javid-basharat-10973,"('chris gutierrez', 'javid basharat')"
ufc-3407,UFC,2024-08-11,https://www.bestfightodds.com/events/ufc-3407,35907,Marcin Tybura,Sergey Spivak,/fighters/marcin-tybura-6200,/fighters/sergey-spivak-9063,"('marcin tybura', 'sergey spivak')"
ufc-3407,UFC,2024-08-11,https://www.bestfightodds.com/events/ufc-3407,35914,Chepe Mariscal,Damon Jackson,/fighters/chepe-mariscal-16150,/fighters/damon-jackson-3828,"('chepe mariscal', 'damon jackson')"
ufc-3407,UFC,2024-08-11,https://www.bestfightodds.com/events/ufc-3407,35906,Damon Jackson,Jose Mariscal,/fighters/damon-jackson-3828,/fighters/jose-mariscal-8166,"('damon jackson', 'jose mariscal')"
ufc-3407,UFC,2024-08-11,https://www.bestfightodds.com/events/ufc-3407,35911,Danny Barlow,Nikolay Veretennikov,/fighters/danny-barlow-14814,/fighters/nikolay-veretennikov-7722,"('danny barlow', 'nikolay veretennikov')"
ufc-3407,UFC,2024-08-11,https://www.bestfightodds.com/events/ufc-3407,35974,Chris Gutierrez,Quang Le,/fighters/chris-gutierrez-4725,/fighters/quang-le-12547,"('chris gutierrez', 'quang le')"
ufc-3410,UFC,2024-08-17,https://www.bestfightodds.com/events/ufc-3410,35942,Alex Reyes,Tom Nolan,/fighters/alex-reyes-7224,/fighters/tom-nolan-16303,"('alex reyes', 'tom nolan')"
ufc-3410,UFC,2024-08-17,https://www.bestfightodds.com/events/ufc-3410,35936,Kenan Song,Ricky Glenn,/fighters/kenan-song-7731,/fighters/ricky-glenn-13086,"('kenan song', 'ricky glenn')"
ufc-3410,UFC,2024-08-17,https://www.bestfightodds.com/events/ufc-3410,35941,Jesus Aguilar,Stewart Nicoll,/fighters/jesus-aguilar-14733,/fighters/stewart-nicoll-18148,"('jesus aguilar', 'stewart nicoll')"
ufc-3350,UFC,2024-08-18,https://www.bestfightodds.com/events/ufc-3350,35421,Dricus Du Plessis,Israel Adesanya,/fighters/dricus-du-plessis-7951,/fighters/israel-adesanya-7845,"('dricus du plessis', 'israel adesanya')"
ufc-3350,UFC,2024-08-18,https://www.bestfightodds.com/events/ufc-3350,35910,Kai Kara-France,Steve Erceg,/fighters/kai-kara-france-8800,/fighters/steve-erceg-17167,"('kai kara france', 'steve erceg')"
ufc-3350,UFC,2024-08-18,https://www.bestfightodds.com/events/ufc-3350,35898,Dan Hooker,Mateusz Gamrot,/fighters/dan-hooker-6767,/fighters/mateusz-gamrot-4189,"('dan hooker', 'mateusz gamrot')"
ufc-3350,UFC,2024-08-18,https://www.bestfightodds.com/events/ufc-3350,35897,Jairzinho Rozenstruik,Tai Tuivasa,/fighters/jairzinho-rozenstruik-8218,/fighters/tai-tuivasa-7444,"('jairzinho rozenstruik', 'tai tuivasa')"
ufc-3350,UFC,2024-08-18,https://www.bestfightodds.com/events/ufc-3350,35896,Carlos Prates,Li Jingliang,/fighters/carlos-prates-14705,/fighters/li-jingliang-5510,"('carlos prates', 'li jingliang')"
ufc-3350,UFC,2024-08-18,https://www.bestfightodds.com/events/ufc-3350,35938,Junior Tafa,Valter Walker,/fighters/junior-tafa-14832,/fighters/valter-walker-17371,"('jr tafa', 'valter walker')"
ufc-3350,UFC,2024-08-18,https://www.bestfightodds.com/events/ufc-3350,35937,Josh Culibao,Ricardo Ramos,/fighters/josh-culibao-9928,/fighters/ricardo-ramos-5477,"('josh culibao', 'ricardo ramos')"
ufc-3350,UFC,2024-08-18,https://www.bestfightodds.com/events/ufc-3350,35940,Casey O'Neill,Luana Santos,/fighters/casey-o-neill-10524,/fighters/luana-santos-14049,"('casey oneill', 'luana santos')"
ufc-3350,UFC,2024-08-18,https://www.bestfightodds.com/events/ufc-3350,35939,Herbert Burns,Jack Jenkins,/fighters/herbert-burns-4735,/fighters/jack-jenkins-8037,"('herbert burns', 'jack jenkins')"
road-to-ufc-3442,Road to UFC,2024-08-24,https://www.bestfightodds.com/events/road-to-ufc-3442,36147,Balgyn Jenisuly,Tokitaka Nakanishi,/fighters/balgyn-jenisuly-17670,/fighters/tokitaka-nakanishi-17661,"('balgyn jenisuly', 'tokitaka nakanishi')"
road-to-ufc-3442,Road to UFC,2024-08-24,https://www.bestfightodds.com/events/road-to-ufc-3442,36135,Kangjie Zhu,Shin Haraguchi,/fighters/kangjie-zhu-17657,/fighters/shin-haraguchi-15881,"('kangjie zhu', 'shin haraguchi')"
road-to-ufc-3442,Road to UFC,2024-08-24,https://www.bestfightodds.com/events/road-to-ufc-3442,36136,Bin Xie,Masuto Kawana,/fighters/bin-xie-12716,/fighters/masuto-kawana-14204,"('bin xie', 'masuto kawana')"
road-to-ufc-3442,Road to UFC,2024-08-24,https://www.bestfightodds.com/events/road-to-ufc-3442,36133,Angad Bisht,Dong Hoon Choi,/fighters/angad-bisht-17651,/fighters/dong-hoon-choi-17653,"('angad bisht', 'dong hoon choi')"
road-to-ufc-3442,Road to UFC,2024-08-24,https://www.bestfightodds.com/events/road-to-ufc-3442,36134,Huaxiang Dong,Ming Shi,/fighters/huaxiang-dong-17662,/fighters/ming-shi-17668,"('huaxiang dong', 'ming shi')"
road-to-ufc-3442,Road to UFC,2024-08-24,https://www.bestfightodds.com/events/road-to-ufc-3442,36139,Daermisi Zhawupasi,Su Young You,/fighters/daermisi-zhawupasi-15877,/fighters/su-young-you-17656,"('daermisi zhawupasi', 'su young you')"
road-to-ufc-3442,Road to UFC,2024-08-24,https://www.bestfightodds.com/events/road-to-ufc-3442,36140,Miki Motono,Xiaocan Feng,/fighters/miki-motono-17667,/fighters/xiaocan-feng-17665,"('miki motono', 'xiaocan feng')"
road-to-ufc-3442,Road to UFC,2024-08-24,https://www.bestfightodds.com/events/road-to-ufc-3442,36146,Kiru Singh Sahota,Ruel Panales,/fighters/kiru-singh-sahota-15472,/fighters/ruel-panales-14012,"('kiru singh sahota', 'ruel panales')"
road-to-ufc-3442,Road to UFC,2024-08-24,https://www.bestfightodds.com/events/road-to-ufc-3442,36137,Danni McCormack,Qihui Yan,/fighters/danni-mccormack-13352,/fighters/qihui-yan-12715,"('danni mccormack', 'qihui yan')"
road-to-ufc-3442,Road to UFC,2024-08-24,https://www.bestfightodds.com/events/road-to-ufc-3442,36138,Jonathan Piersma,Samandar Murodov,/fighters/jonathan-piersma-10542,/fighters/samandar-murodov-10948,"('jonathan piersma', 'samandar murodov')"
ufc-3414,UFC,2024-08-24,https://www.bestfightodds.com/events/ufc-3414,36142,Nathan Fletcher,Zygimantas Ramaska,/fighters/nathan-fletcher-9198,/fighters/zygimantas-ramaska-18251,"('nathan fletcher', 'zygimantas ramaska')"
ufc-3414,UFC,2024-08-24,https://www.bestfightodds.com/events/ufc-3414,35958,Cong Wang,Victoria Leonardo,/fighters/cong-wang-16644,/fighters/victoria-leonardo-8900,"('cong wang', 'victoria leonardo')"
ufc-3414,UFC,2024-08-24,https://www.bestfightodds.com/events/ufc-3414,35971,Victoria Leonardo,Wang Cong,/fighters/victoria-leonardo-8900,/fighters/wang-cong-18152,"('victoria leonardo', 'wang cong')"
ufc-3414,UFC,2024-08-24,https://www.bestfightodds.com/events/ufc-3414,35953,Danny Silva,Dennis Buzukja,/fighters/danny-silva-9217,/fighters/dennis-buzukja-8602,"('danny silva', 'dennis buzukja')"
ufc-3441,UFC,2024-08-25,https://www.bestfightodds.com/events/ufc-3441,36004,Caio Borralho,Jared Cannonier,/fighters/caio-borralho-12570,/fighters/jared-cannonier-5333,"('caio borralho', 'jared cannonier')"
ufc-3441,UFC,2024-08-25,https://www.bestfightodds.com/events/ufc-3441,35957,Angela Hill,Tabatha Ricci,/fighters/angela-hill-5348,/fighters/tabatha-ricci-10312,"('angela hill', 'tabatha ricci')"
ufc-3441,UFC,2024-08-25,https://www.bestfightodds.com/events/ufc-3441,36107,Robert Valentin,Ryan Loder,/fighters/robert-valentin-13471,/fighters/ryan-loder-15079,"('robert valentin', 'ryan loder')"
ufc-3441,UFC,2024-08-25,https://www.bestfightodds.com/events/ufc-3441,36143,Kaan Ofli,Mairon Santos,/fighters/kaan-ofli-18252,/fighters/mairon-santos-13140,"('kaan ofli', 'mairon santos')"
ufc-3441,UFC,2024-08-25,https://www.bestfightodds.com/events/ufc-3441,35954,Michael Morales,Neil Magny,/fighters/michael-morales-12495,/fighters/neil-magny-3807,"('michael morales', 'neil magny')"
ufc-3441,UFC,2024-08-25,https://www.bestfightodds.com/events/ufc-3441,35951,Edmen Shahbazyan,Gerald Meerschaert,/fighters/edmen-shahbazyan-8418,/fighters/gerald-meerschaert-3628,"('edmen shahbazyan', 'gerald meerschaert')"
ufc-3441,UFC,2024-08-25,https://www.bestfightodds.com/events/ufc-3441,36141,Dennis Buzukja,Francis Marshall,/fighters/dennis-buzukja-8602,/fighters/francis-marshall-14185,"('dennis buzukja', 'francis marshall')"
ufc-3441,UFC,2024-08-25,https://www.bestfightodds.com/events/ufc-3441,35955,Jose Medina,Zach Reese,/fighters/jose-medina-3601,/fighters/zach-reese-16353,"('jose medina', 'zach reese')"
ufc-3441,UFC,2024-08-25,https://www.bestfightodds.com/events/ufc-3441,35952,James Llontop,Viacheslav Borshchev,/fighters/james-llontop-12200,/fighters/viacheslav-borshchev-12730,"('james llontop', 'viacheslav borshchev')"
ufc-3441,UFC,2024-08-25,https://www.bestfightodds.com/events/ufc-3441,35956,Jacqueline Cavalcanti,Josiane Nunes,/fighters/jacqueline-cavalcanti-13407,/fighters/josiane-nunes-11029,"('jacqueline cavalcanti', 'josiane nunes')"
ufc-3415,UFC,2024-09-07,https://www.bestfightodds.com/events/ufc-3415,36286,Cody Durden,Matt Schnell,/fighters/cody-durden-10231,/fighters/matt-schnell-3492,"('cody durden', 'matt schnell')"
ufc-3415,UFC,2024-09-07,https://www.bestfightodds.com/events/ufc-3415,35967,Trevor Peek,Yanal Ashmouz,/fighters/trevor-peek-14364,/fighters/yanal-ashmouz-15722,"('trevor peek', 'yanal ashmouz')"
ufc-3415,UFC,2024-09-07,https://www.bestfightodds.com/events/ufc-3415,36084,Chris Padilla,Rong Zhu,/fighters/chris-padilla-6093,/fighters/rong-zhu-11320,"('chris padilla', 'rong zhu')"
ufc-3415,UFC,2024-09-07,https://www.bestfightodds.com/events/ufc-3415,35964,Brendon Marotte,Isaac Dulgarian,/fighters/brendon-marotte-7869,/fighters/isaac-dulgarian-10816,"('brendon marotte', 'isaac dulgarian')"
ufc-3415,UFC,2024-09-07,https://www.bestfightodds.com/events/ufc-3415,35960,Ovince St. Preux,Ryan Spann,/fighters/ovince-st-preux-1788,/fighters/ryan-spann-3502,"('ovince st preux', 'ryan spann')"
