source_event_id,event_name,event_date_iso,event_url,source_matchup_id,fighter_1_name,fighter_2_name,fighter_1_url,fighter_2_url,pair_key,ufc_fight_id,ufc_event_id,ufc_event_name,ufc_event_date_iso,winner_name,fight_order,weight_class,match_method,match_similarity
ufc-3727,UFC,2025-05-31,https://www.bestfightodds.com/events/ufc-3727,38842,Bolaji Oki,Michael Aswell,/fighters/bolaji-oki-16406,/fighters/michael-aswell-12369,"('bolaji oki', 'michael aswell')",17aa3da5c5387251453d,2a898bf9fb7710b3,,2025-05-31,Bolaji Oki,99,Lightweight Bout,exact_pair,1.0
ufc-3741,UFC,2025-06-01,https://www.bestfightodds.com/events/ufc-3741,38719,Dusko Todorovic,Zach Reese,/fighters/dusko-todorovic-9397,/fighters/zach-reese-16353,"('dusko todorovic', 'zach reese')",23541fb1537d55a46351,2a898bf9fb7710b3,,2025-05-31,Zachary Reese,99,Middleweight Bout,fuzzy_pair,0.9347826086956521
ufc-3741,UFC,2025-06-01,https://www.bestfightodds.com/events/ufc-3741,38838,Billy Ray Goff,Ramiz Brahimaj,/fighters/billy-ray-goff-19415,/fighters/ramiz-brahimaj-7724,"('billy ray goff', 'ramiz brahimaj')",3ad4848bcc086310158c,2a898bf9fb7710b3,,2025-05-31,Ramiz Brahimaj,99,Welterweight Bout,exact_pair,1.0
ufc-3727,UFC,2025-05-31,https://www.bestfightodds.com/events/ufc-3727,38718,Jordan Leavitt,Kurt Holobaugh,/fighters/jordan-leavitt-10210,/fighters/kurt-holobaugh-3814,"('jordan leavitt', 'kurt holobaugh')",3f9c8a44f0c259d2e75c,2a898bf9fb7710b3,,2025-05-31,Jordan Leavitt,99,Lightweight Bout,exact_pair,1.0
ufc-3741,UFC,2025-06-01,https://www.bestfightodds.com/events/ufc-3741,38720,Bruno Lopes,Dustin Jacoby,/fighters/bruno-lopes-14106,/fighters/dustin-jacoby-2939,"('bruno lopes', 'dustin jacoby')",806741cd2140c5a3b0bf,2a898bf9fb7710b3,,2025-05-31,Dustin Jacoby,99,Light Heavyweight Bout,exact_pair,1.0
ufc-3727,UFC,2025-05-31,https://www.bestfightodds.com/events/ufc-3727,38722,Alice Ardelean,Rayanne Dos Santos,/fighters/alice-ardelean-15320,/fighters/rayanne-dos-santos-15719,"('alice ardelean', 'rayanne dos santos')",c810ce5c385628a78fdd,2a898bf9fb7710b3,,2025-05-31,Alice Ardelean,99,Women's Strawweight Bout,exact_pair,1.0
ufc-3741,UFC,2025-06-01,https://www.bestfightodds.com/events/ufc-3741,38715,Ludovit Klein,Mateusz Gamrot,/fighters/ludovit-klein-7610,/fighters/mateusz-gamrot-4189,"('ludovit klein', 'mateusz gamrot')",fe51f9be4b7350c038c1,2a898bf9fb7710b3,,2025-05-31,Mateusz Gamrot,99,Lightweight Bout,exact_pair,1.0
ufc-3684,UFC,2025-06-08,https://www.bestfightodds.com/events/ufc-3684,38352,Merab Dvalishvili,Sean O'Malley,/fighters/merab-dvalishvili-6415,/fighters/sean-o-malley-7125,"('merab dvalishvili', 'sean omalley')",17dffe909c6187e68db2,18c49685296c60e6,,2025-06-07,Merab Dvalishvili,99,UFC Bantamweight Title Bout,exact_pair,1.0
ufc-3684,UFC,2025-06-08,https://www.bestfightodds.com/events/ufc-3684,38775,Serghei Spivac,Waldo Cortes-Acosta,/fighters/serghei-spivac-9985,/fighters/waldo-cortes-acosta-12830,"('serghei spivac', 'waldo cortes acosta')",1a105d09233db3a1419a,18c49685296c60e6,,2025-06-07,Waldo Cortes-Acosta,99,Heavyweight Bout,exact_pair,1.0
ufc-3684,UFC,2025-06-08,https://www.bestfightodds.com/events/ufc-3684,38726,Joe Pyfer,Kelvin Gastelum,/fighters/joe-pyfer-8530,/fighters/kelvin-gastelum-4061,"('joe pyfer', 'kelvin gastelum')",414a9cedea6b2ee9c4d5,18c49685296c60e6,,2025-06-07,Joe Pyfer,99,Middleweight Bout,exact_pair,1.0
ufc-3684,UFC,2025-06-08,https://www.bestfightodds.com/events/ufc-3684,38351,Julianna Pena,Kayla Harrison,/fighters/julianna-pena-1816,/fighters/kayla-harrison-8276,"('julianna pena', 'kayla harrison')",6552cefe842f26188bd4,18c49685296c60e6,,2025-06-07,Kayla Harrison,99,UFC Women's Bantamweight Title Bout,exact_pair,1.0
