source_event_id,source_matchup_id,bookmaker_id,bookmaker_name,fighter_name,fighter_url,american_odds,event_name,event_date_iso,event_url
ufc-fight-night-3544,37365,20,BetWay,Ramon Taveras,/fighters/ramon-taveras-16460,-110,UFC Fight Night,2024-12-15,https://www.bestfightodds.com/events/ufc-fight-night-3544
ufc-fight-night-3544,37365,23,BetMGM,Ramon Taveras,/fighters/ramon-taveras-16460,-110,UFC Fight Night,2024-12-15,https://www.bestfightodds.com/events/ufc-fight-night-3544
ufc-fight-night-3544,37365,22,DraftKings,Ramon Taveras,/fighters/ramon-taveras-16460,-118,UFC Fight Night,2024-12-15,https://www.bestfightodds.com/events/ufc-fight-night-3544
ufc-fight-night-3544,37304,21,FanDuel,Josefin Knutsson,/fighters/josefin-knutsson-18849,-250,UFC Fight Night,2024-12-15,https://www.bestfightodds.com/events/ufc-fight-night-3544
ufc-fight-night-3544,37304,24,Caesars,Josefin Knutsson,/fighters/josefin-knutsson-18849,-270,UFC Fight Night,2024-12-15,https://www.bestfightodds.com/events/ufc-fight-night-3544
ufc-fight-night-3544,37304,25,BetRivers,Josefin Knutsson,/fighters/josefin-knutsson-18849,-278,UFC Fight Night,2024-12-15,https://www.bestfightodds.com/events/ufc-fight-night-3544
ufc-fight-night-3544,37304,20,BetWay,Josefin Knutsson,/fighters/josefin-knutsson-18849,-250,UFC Fight Night,2024-12-15,https://www.bestfightodds.com/events/ufc-fight-night-3544
ufc-fight-night-3544,37304,23,BetMGM,Josefin Knutsson,/fighters/josefin-knutsson-18849,-250,UFC Fight Night,2024-12-15,https://www.bestfightodds.com/events/ufc-fight-night-3544
ufc-fight-night-3544,37304,22,DraftKings,Josefin Knutsson,/fighters/josefin-knutsson-18849,-298,UFC Fight Night,2024-12-15,https://www.bestfightodds.com/events/ufc-fight-night-3544
ufc-fight-night-3544,37304,21,FanDuel,Piera Rodriguez,/fighters/piera-rodriguez-11127,+205,UFC Fight Night,2024-12-15,https://www.bestfightodds.com/events/ufc-fight-night-3544
ufc-fight-night-3544,37304,24,Caesars,Piera Rodriguez,/fighters/piera-rodriguez-11127,+220,UFC Fight Night,2024-12-15,https://www.bestfightodds.com/events/ufc-fight-night-3544
ufc-fight-night-3544,37304,25,BetRivers,Piera Rodriguez,/fighters/piera-rodriguez-11127,+215,UFC Fight Night,2024-12-15,https://www.bestfightodds.com/events/ufc-fight-night-3544
ufc-fight-night-3544,37304,20,BetWay,Piera Rodriguez,/fighters/piera-rodriguez-11127,+200,UFC Fight Night,2024-12-15,https://www.bestfightodds.com/events/ufc-fight-night-3544
ufc-fight-night-3544,37304,23,BetMGM,Piera Rodriguez,/fighters/piera-rodriguez-11127,+200,UFC Fight Night,2024-12-15,https://www.bestfightodds.com/events/ufc-fight-night-3544
ufc-fight-night-3544,37304,22,DraftKings,Piera Rodriguez,/fighters/piera-rodriguez-11127,+240,UFC Fight Night,2024-12-15,https://www.bestfightodds.com/events/ufc-fight-night-3544
ufc-fight-night-3593,37540,21,FanDuel,Felipe Bunes,/fighters/felipe-bunes-13242,+140,UFC Fight Night,2025-01-11,https://www.bestfightodds.com/events/ufc-fight-night-3593
ufc-fight-night-3593,37540,24,Caesars,Felipe Bunes,/fighters/felipe-bunes-13242,+135,UFC Fight Night,2025-01-11,https://www.bestfightodds.com/events/ufc-fight-night-3593
ufc-fight-night-3593,37540,25,BetRivers,Felipe Bunes,/fighters/felipe-bunes-13242,+143,UFC Fight Night,2025-01-11,https://www.bestfightodds.com/events/ufc-fight-night-3593
ufc-fight-night-3593,37540,20,BetWay,Felipe Bunes,/fighters/felipe-bunes-13242,+130,UFC Fight Night,2025-01-11,https://www.bestfightodds.com/events/ufc-fight-night-3593
ufc-fight-night-3593,37540,23,BetMGM,Felipe Bunes,/fighters/felipe-bunes-13242,+135,UFC Fight Night,2025-01-11,https://www.bestfightodds.com/events/ufc-fight-night-3593
ufc-fight-night-3593,37540,22,DraftKings,Felipe Bunes,/fighters/felipe-bunes-13242,+124,UFC Fight Night,2025-01-11,https://www.bestfightodds.com/events/ufc-fight-night-3593
ufc-fight-night-3593,37540,21,FanDuel,Jose Johnson,/fighters/jose-johnson-9257,-166,UFC Fight Night,2025-01-11,https://www.bestfightodds.com/events/ufc-fight-night-3593
ufc-fight-night-3593,37540,24,Caesars,Jose Johnson,/fighters/jose-johnson-9257,-160,UFC Fight Night,2025-01-11,https://www.bestfightodds.com/events/ufc-fight-night-3593
ufc-fight-night-3593,37540,25,BetRivers,Jose Johnson,/fighters/jose-johnson-9257,-180,UFC Fight Night,2025-01-11,https://www.bestfightodds.com/events/ufc-fight-night-3593
ufc-fight-night-3593,37540,20,BetWay,Jose Johnson,/fighters/jose-johnson-9257,-163,UFC Fight Night,2025-01-11,https://www.bestfightodds.com/events/ufc-fight-night-3593
ufc-fight-night-3593,37540,23,BetMGM,Jose Johnson,/fighters/jose-johnson-9257,-160,UFC Fight Night,2025-01-11,https://www.bestfightodds.com/events/ufc-fight-night-3593
ufc-fight-night-3593,37540,22,DraftKings,Jose Johnson,/fighters/jose-johnson-9257,-148,UFC Fight Night,2025-01-11,https://www.bestfightodds.com/events/ufc-fight-night-3593
ufc-fight-night-3593,37541,21,FanDuel,Ihor Potieria,/fighters/ihor-potieria-13119,+385,UFC Fight Night,2025-01-11,https://www.bestfightodds.com/events/ufc-fight-night-3593
ufc-fight-night-3593,37541,24,Caesars,Ihor Potieria,/fighters/ihor-potieria-13119,+400,UFC Fight Night,2025-01-11,https://www.bestfightodds.com/events/ufc-fight-night-3593
ufc-fight-night-3593,37541,25,BetRivers,Ihor Potieria,/fighters/ihor-potieria-13119,+390,UFC Fight Night,2025-01-11,https://www.bestfightodds.com/events/ufc-fight-night-3593
ufc-fight-night-3593,37541,20,BetWay,Ihor Potieria,/fighters/ihor-potieria-13119,+400,UFC Fight Night,2025-01-11,https://www.bestfightodds.com/events/ufc-fight-night-3593
ufc-fight-night-3593,37541,23,BetMGM,Ihor Potieria,/fighters/ihor-potieria-13119,+375,UFC Fight Night,2025-01-11,https://www.bestfightodds.com/events/ufc-fight-night-3593
ufc-fight-night-3593,37541,22,DraftKings,Ihor Potieria,/fighters/ihor-potieria-13119,+470,UFC Fight Night,2025-01-11,https://www.bestfightodds.com/events/ufc-fight-night-3593
ufc-fight-night-3593,37541,21,FanDuel,Marco Tulio Silva,/fighters/marco-tulio-silva-15134,-500,UFC Fight Night,2025-01-11,https://www.bestfightodds.com/events/ufc-fight-night-3593
ufc-fight-night-3593,37541,24,Caesars,Marco Tulio Silva,/fighters/marco-tulio-silva-15134,-550,UFC Fight Night,2025-01-11,https://www.bestfightodds.com/events/ufc-fight-night-3593
ufc-fight-night-3593,37541,25,BetRivers,Marco Tulio Silva,/fighters/marco-tulio-silva-15134,-530,UFC Fight Night,2025-01-11,https://www.bestfightodds.com/events/ufc-fight-night-3593
ufc-fight-night-3593,37541,20,BetWay,Marco Tulio Silva,/fighters/marco-tulio-silva-15134,-599,UFC Fight Night,2025-01-11,https://www.bestfightodds.com/events/ufc-fight-night-3593
ufc-fight-night-3593,37541,23,BetMGM,Marco Tulio Silva,/fighters/marco-tulio-silva-15134,-500,UFC Fight Night,2025-01-11,https://www.bestfightodds.com/events/ufc-fight-night-3593
ufc-fight-night-3593,37541,22,DraftKings,Marco Tulio Silva,/fighters/marco-tulio-silva-15134,-650,UFC Fight Night,2025-01-11,https://www.bestfightodds.com/events/ufc-fight-night-3593
ufc-fight-night-3593,37535,21,FanDuel,Thiago Moises,/fighters/thiago-moises-6149,-166,UFC Fight Night,2025-01-11,https://www.bestfightodds.com/events/ufc-fight-night-3593
ufc-fight-night-3593,37535,24,Caesars,Thiago Moises,/fighters/thiago-moises-6149,-145,UFC Fight Night,2025-01-11,https://www.bestfightodds.com/events/ufc-fight-night-3593
ufc-fight-night-3593,37535,25,BetRivers,Thiago Moises,/fighters/thiago-moises-6149,-162,UFC Fight Night,2025-01-11,https://www.bestfightodds.com/events/ufc-fight-night-3593
ufc-fight-night-3593,37535,20,BetWay,Thiago Moises,/fighters/thiago-moises-6149,-175,UFC Fight Night,2025-01-11,https://www.bestfightodds.com/events/ufc-fight-night-3593
ufc-fight-night-3593,37535,23,BetMGM,Thiago Moises,/fighters/thiago-moises-6149,-165,UFC Fight Night,2025-01-11,https://www.bestfightodds.com/events/ufc-fight-night-3593
ufc-fight-night-3593,37535,22,DraftKings,Thiago Moises,/fighters/thiago-moises-6149,-155,UFC Fight Night,2025-01-11,https://www.bestfightodds.com/events/ufc-fight-night-3593
ufc-fight-night-3593,37535,21,FanDuel,Trey Ogden,/fighters/trey-ogden-5784,+140,UFC Fight Night,2025-01-11,https://www.bestfightodds.com/events/ufc-fight-night-3593
ufc-fight-night-3593,37535,24,Caesars,Trey Ogden,/fighters/trey-ogden-5784,+122,UFC Fight Night,2025-01-11,https://www.bestfightodds.com/events/ufc-fight-night-3593
ufc-fight-night-3593,37535,25,BetRivers,Trey Ogden,/fighters/trey-ogden-5784,+130,UFC Fight Night,2025-01-11,https://www.bestfightodds.com/events/ufc-fight-night-3593
ufc-fight-night-3593,37535,20,BetWay,Trey Ogden,/fighters/trey-ogden-5784,+138,UFC Fight Night,2025-01-11,https://www.bestfightodds.com/events/ufc-fight-night-3593
ufc-fight-night-3593,37535,23,BetMGM,Trey Ogden,/fighters/trey-ogden-5784,+140,UFC Fight Night,2025-01-11,https://www.bestfightodds.com/events/ufc-fight-night-3593
ufc-fight-night-3593,37535,22,DraftKings,Trey Ogden,/fighters/trey-ogden-5784,+130,UFC Fight Night,2025-01-11,https://www.bestfightodds.com/events/ufc-fight-night-3593
ufc-fight-night-3593,37539,23,BetMGM,Andreas Gustafsson,/fighters/andreas-gustafsson-8971,-185,UFC Fight Night,2025-01-11,https://www.bestfightodds.com/events/ufc-fight-night-3593
ufc-fight-night-3593,37539,23,BetMGM,Preston Parsons,/fighters/preston-parsons-6472,+150,UFC Fight Night,2025-01-11,https://www.bestfightodds.com/events/ufc-fight-night-3593
ufc-fight-night-3593,37587,23,BetMGM,Nurullo Aliev,/fighters/nurullo-aliev-11078,-500,UFC Fight Night,2025-01-11,https://www.bestfightodds.com/events/ufc-fight-night-3593
ufc-fight-night-3593,37587,23,BetMGM,Yanal Ashmoz,/fighters/yanal-ashmoz-12728,+360,UFC Fight Night,2025-01-11,https://www.bestfightodds.com/events/ufc-fight-night-3593
ufc-fight-night-3593,37644,21,FanDuel,Jacobe Smith,/fighters/jacobe-smith-14991,-600,UFC Fight Night,2025-01-11,https://www.bestfightodds.com/events/ufc-fight-night-3593
ufc-fight-night-3593,37644,24,Caesars,Jacobe Smith,/fighters/jacobe-smith-14991,-650,UFC Fight Night,2025-01-11,https://www.bestfightodds.com/events/ufc-fight-night-3593
ufc-fight-night-3593,37644,25,BetRivers,Jacobe Smith,/fighters/jacobe-smith-14991,-625,UFC Fight Night,2025-01-11,https://www.bestfightodds.com/events/ufc-fight-night-3593
ufc-fight-night-3593,37644,20,BetWay,Jacobe Smith,/fighters/jacobe-smith-14991,-599,UFC Fight Night,2025-01-11,https://www.bestfightodds.com/events/ufc-fight-night-3593
ufc-fight-night-3593,37644,23,BetMGM,Jacobe Smith,/fighters/jacobe-smith-14991,-650,UFC Fight Night,2025-01-11,https://www.bestfightodds.com/events/ufc-fight-night-3593
ufc-fight-night-3593,37644,22,DraftKings,Jacobe Smith,/fighters/jacobe-smith-14991,-600,UFC Fight Night,2025-01-11,https://www.bestfightodds.com/events/ufc-fight-night-3593
ufc-fight-night-3593,37644,21,FanDuel,Preston Parsons,/fighters/preston-parsons-6472,+450,UFC Fight Night,2025-01-11,https://www.bestfightodds.com/events/ufc-fight-night-3593
ufc-fight-night-3593,37644,24,Caesars,Preston Parsons,/fighters/preston-parsons-6472,+460,UFC Fight Night,2025-01-11,https://www.bestfightodds.com/events/ufc-fight-night-3593
ufc-fight-night-3593,37644,25,BetRivers,Preston Parsons,/fighters/preston-parsons-6472,+450,UFC Fight Night,2025-01-11,https://www.bestfightodds.com/events/ufc-fight-night-3593
ufc-fight-night-3593,37644,20,BetWay,Preston Parsons,/fighters/preston-parsons-6472,+400,UFC Fight Night,2025-01-11,https://www.bestfightodds.com/events/ufc-fight-night-3593
ufc-fight-night-3593,37644,23,BetMGM,Preston Parsons,/fighters/preston-parsons-6472,+475,UFC Fight Night,2025-01-11,https://www.bestfightodds.com/events/ufc-fight-night-3593
ufc-fight-night-3593,37644,22,DraftKings,Preston Parsons,/fighters/preston-parsons-6472,+440,UFC Fight Night,2025-01-11,https://www.bestfightodds.com/events/ufc-fight-night-3593
ufc-fight-night-3593,37537,21,FanDuel,Ernesta Kareckaite,/fighters/ernesta-kareckaite-15113,-270,UFC Fight Night,2025-01-11,https://www.bestfightodds.com/events/ufc-fight-night-3593
ufc-fight-night-3593,37537,24,Caesars,Ernesta Kareckaite,/fighters/ernesta-kareckaite-15113,-290,UFC Fight Night,2025-01-11,https://www.bestfightodds.com/events/ufc-fight-night-3593
ufc-fight-night-3593,37537,25,BetRivers,Ernesta Kareckaite,/fighters/ernesta-kareckaite-15113,-278,UFC Fight Night,2025-01-11,https://www.bestfightodds.com/events/ufc-fight-night-3593
ufc-fight-night-3593,37537,20,BetWay,Ernesta Kareckaite,/fighters/ernesta-kareckaite-15113,-275,UFC Fight Night,2025-01-11,https://www.bestfightodds.com/events/ufc-fight-night-3593
ufc-fight-night-3593,37537,23,BetMGM,Ernesta Kareckaite,/fighters/ernesta-kareckaite-15113,-275,UFC Fight Night,2025-01-11,https://www.bestfightodds.com/events/ufc-fight-night-3593
ufc-fight-night-3593,37537,22,DraftKings,Ernesta Kareckaite,/fighters/ernesta-kareckaite-15113,-298,UFC Fight Night,2025-01-11,https://www.bestfightodds.com/events/ufc-fight-night-3593
ufc-fight-night-3593,37537,21,FanDuel,Nicolle Caliari,/fighters/nicolle-caliari-9542,+220,UFC Fight Night,2025-01-11,https://www.bestfightodds.com/events/ufc-fight-night-3593
ufc-fight-night-3593,37537,24,Caesars,Nicolle Caliari,/fighters/nicolle-caliari-9542,+235,UFC Fight Night,2025-01-11,https://www.bestfightodds.com/events/ufc-fight-night-3593
ufc-fight-night-3593,37537,25,BetRivers,Nicolle Caliari,/fighters/nicolle-caliari-9542,+215,UFC Fight Night,2025-01-11,https://www.bestfightodds.com/events/ufc-fight-night-3593
ufc-fight-night-3593,37537,20,BetWay,Nicolle Caliari,/fighters/nicolle-caliari-9542,+210,UFC Fight Night,2025-01-11,https://www.bestfightodds.com/events/ufc-fight-night-3593
ufc-fight-night-3593,37537,23,BetMGM,Nicolle Caliari,/fighters/nicolle-caliari-9542,+220,UFC Fight Night,2025-01-11,https://www.bestfightodds.com/events/ufc-fight-night-3593
ufc-fight-night-3593,37537,22,DraftKings,Nicolle Caliari,/fighters/nicolle-caliari-9542,+240,UFC Fight Night,2025-01-11,https://www.bestfightodds.com/events/ufc-fight-night-3593
ufc-fight-night-3593,37588,21,FanDuel,Bruno Lopes,/fighters/bruno-lopes-14106,+225,UFC Fight Night,2025-01-11,https://www.bestfightodds.com/events/ufc-fight-night-3593
ufc-fight-night-3593,37588,24,Caesars,Bruno Lopes,/fighters/bruno-lopes-14106,+240,UFC Fight Night,2025-01-11,https://www.bestfightodds.com/events/ufc-fight-night-3593
ufc-fight-night-3593,37588,25,BetRivers,Bruno Lopes,/fighters/bruno-lopes-14106,+230,UFC Fight Night,2025-01-11,https://www.bestfightodds.com/events/ufc-fight-night-3593
ufc-fight-night-3593,37588,20,BetWay,Bruno Lopes,/fighters/bruno-lopes-14106,+210,UFC Fight Night,2025-01-11,https://www.bestfightodds.com/events/ufc-fight-night-3593
ufc-fight-night-3593,37588,23,BetMGM,Bruno Lopes,/fighters/bruno-lopes-14106,+220,UFC Fight Night,2025-01-11,https://www.bestfightodds.com/events/ufc-fight-night-3593
ufc-fight-night-3593,37588,22,DraftKings,Bruno Lopes,/fighters/bruno-lopes-14106,+225,UFC Fight Night,2025-01-11,https://www.bestfightodds.com/events/ufc-fight-night-3593
ufc-fight-night-3593,37588,21,FanDuel,Magomed Gadzhiyasulov,/fighters/magomed-gadzhiyasulov-14658,-275,UFC Fight Night,2025-01-11,https://www.bestfightodds.com/events/ufc-fight-night-3593
ufc-fight-night-3593,37588,24,Caesars,Magomed Gadzhiyasulov,/fighters/magomed-gadzhiyasulov-14658,-300,UFC Fight Night,2025-01-11,https://www.bestfightodds.com/events/ufc-fight-night-3593
ufc-fight-night-3593,37588,25,BetRivers,Magomed Gadzhiyasulov,/fighters/magomed-gadzhiyasulov-14658,-295,UFC Fight Night,2025-01-11,https://www.bestfightodds.com/events/ufc-fight-night-3593
ufc-fight-night-3593,37588,20,BetWay,Magomed Gadzhiyasulov,/fighters/magomed-gadzhiyasulov-14658,-275,UFC Fight Night,2025-01-11,https://www.bestfightodds.com/events/ufc-fight-night-3593
ufc-fight-night-3593,37588,23,BetMGM,Magomed Gadzhiyasulov,/fighters/magomed-gadzhiyasulov-14658,-275,UFC Fight Night,2025-01-11,https://www.bestfightodds.com/events/ufc-fight-night-3593
ufc-fight-night-3593,37588,22,DraftKings,Magomed Gadzhiyasulov,/fighters/magomed-gadzhiyasulov-14658,-278,UFC Fight Night,2025-01-11,https://www.bestfightodds.com/events/ufc-fight-night-3593
ufc-fight-night-3593,37542,21,FanDuel,Fatima Kline,/fighters/fatima-kline-11138,-800,UFC Fight Night,2025-01-11,https://www.bestfightodds.com/events/ufc-fight-night-3593
ufc-fight-night-3593,37542,24,Caesars,Fatima Kline,/fighters/fatima-kline-11138,-900,UFC Fight Night,2025-01-11,https://www.bestfightodds.com/events/ufc-fight-night-3593
ufc-fight-night-3593,37542,25,BetRivers,Fatima Kline,/fighters/fatima-kline-11138,-910,UFC Fight Night,2025-01-11,https://www.bestfightodds.com/events/ufc-fight-night-3593
ufc-fight-night-3593,37542,20,BetWay,Fatima Kline,/fighters/fatima-kline-11138,-800,UFC Fight Night,2025-01-11,https://www.bestfightodds.com/events/ufc-fight-night-3593
ufc-fight-night-3593,37542,23,BetMGM,Fatima Kline,/fighters/fatima-kline-11138,-1000,UFC Fight Night,2025-01-11,https://www.bestfightodds.com/events/ufc-fight-night-3593
ufc-fight-night-3593,37542,22,DraftKings,Fatima Kline,/fighters/fatima-kline-11138,-750,UFC Fight Night,2025-01-11,https://www.bestfightodds.com/events/ufc-fight-night-3593
ufc-fight-night-3593,37542,21,FanDuel,Victoria Dudakova,/fighters/victoria-dudakova-17302,+560,UFC Fight Night,2025-01-11,https://www.bestfightodds.com/events/ufc-fight-night-3593
ufc-fight-night-3593,37542,24,Caesars,Victoria Dudakova,/fighters/victoria-dudakova-17302,+600,UFC Fight Night,2025-01-11,https://www.bestfightodds.com/events/ufc-fight-night-3593
ufc-fight-night-3593,37542,25,BetRivers,Victoria Dudakova,/fighters/victoria-dudakova-17302,+600,UFC Fight Night,2025-01-11,https://www.bestfightodds.com/events/ufc-fight-night-3593
ufc-fight-night-3593,37542,20,BetWay,Victoria Dudakova,/fighters/victoria-dudakova-17302,+500,UFC Fight Night,2025-01-11,https://www.bestfightodds.com/events/ufc-fight-night-3593
ufc-fight-night-3593,37542,23,BetMGM,Victoria Dudakova,/fighters/victoria-dudakova-17302,+625,UFC Fight Night,2025-01-11,https://www.bestfightodds.com/events/ufc-fight-night-3593
ufc-fight-night-3593,37542,22,DraftKings,Victoria Dudakova,/fighters/victoria-dudakova-17302,+525,UFC Fight Night,2025-01-11,https://www.bestfightodds.com/events/ufc-fight-night-3593
ufc-fight-night-3593,37643,21,FanDuel,Joe Solecki,/fighters/joe-solecki-9559,+530,UFC Fight Night,2025-01-11,https://www.bestfightodds.com/events/ufc-fight-night-3593
ufc-fight-night-3593,37643,24,Caesars,Joe Solecki,/fighters/joe-solecki-9559,+525,UFC Fight Night,2025-01-11,https://www.bestfightodds.com/events/ufc-fight-night-3593
ufc-fight-night-3593,37643,25,BetRivers,Joe Solecki,/fighters/joe-solecki-9559,+750,UFC Fight Night,2025-01-11,https://www.bestfightodds.com/events/ufc-fight-night-3593
ufc-fight-night-3593,37643,20,BetWay,Joe Solecki,/fighters/joe-solecki-9559,+500,UFC Fight Night,2025-01-11,https://www.bestfightodds.com/events/ufc-fight-night-3593
ufc-fight-night-3593,37643,23,BetMGM,Joe Solecki,/fighters/joe-solecki-9559,+525,UFC Fight Night,2025-01-11,https://www.bestfightodds.com/events/ufc-fight-night-3593
ufc-fight-night-3593,37643,22,DraftKings,Joe Solecki,/fighters/joe-solecki-9559,+525,UFC Fight Night,2025-01-11,https://www.bestfightodds.com/events/ufc-fight-night-3593
ufc-fight-night-3593,37643,21,FanDuel,Nurullo Aliev,/fighters/nurullo-aliev-11078,-720,UFC Fight Night,2025-01-11,https://www.bestfightodds.com/events/ufc-fight-night-3593
ufc-fight-night-3593,37643,24,Caesars,Nurullo Aliev,/fighters/nurullo-aliev-11078,-750,UFC Fight Night,2025-01-11,https://www.bestfightodds.com/events/ufc-fight-night-3593
ufc-fight-night-3593,37643,25,BetRivers,Nurullo Aliev,/fighters/nurullo-aliev-11078,-1250,UFC Fight Night,2025-01-11,https://www.bestfightodds.com/events/ufc-fight-night-3593
ufc-fight-night-3593,37643,20,BetWay,Nurullo Aliev,/fighters/nurullo-aliev-11078,-800,UFC Fight Night,2025-01-11,https://www.bestfightodds.com/events/ufc-fight-night-3593
ufc-fight-night-3593,37643,23,BetMGM,Nurullo Aliev,/fighters/nurullo-aliev-11078,-750,UFC Fight Night,2025-01-11,https://www.bestfightodds.com/events/ufc-fight-night-3593
ufc-fight-night-3593,37643,22,DraftKings,Nurullo Aliev,/fighters/nurullo-aliev-11078,-750,UFC Fight Night,2025-01-11,https://www.bestfightodds.com/events/ufc-fight-night-3593
ufc-fight-night-3586,37307,21,FanDuel,Amanda Ribas,/fighters/amanda-ribas-7245,-194,UFC Fight Night,2025-01-12,https://www.bestfightodds.com/events/ufc-fight-night-3586
ufc-fight-night-3586,37307,24,Caesars,Amanda Ribas,/fighters/amanda-ribas-7245,-195,UFC Fight Night,2025-01-12,https://www.bestfightodds.com/events/ufc-fight-night-3586
ufc-fight-night-3586,37307,25,BetRivers,Amanda Ribas,/fighters/amanda-ribas-7245,-200,UFC Fight Night,2025-01-12,https://www.bestfightodds.com/events/ufc-fight-night-3586
ufc-fight-night-3586,37307,20,BetWay,Amanda Ribas,/fighters/amanda-ribas-7245,-200,UFC Fight Night,2025-01-12,https://www.bestfightodds.com/events/ufc-fight-night-3586
ufc-fight-night-3586,37307,23,BetMGM,Amanda Ribas,/fighters/amanda-ribas-7245,-200,UFC Fight Night,2025-01-12,https://www.bestfightodds.com/events/ufc-fight-night-3586
ufc-fight-night-3586,37307,22,DraftKings,Amanda Ribas,/fighters/amanda-ribas-7245,-185,UFC Fight Night,2025-01-12,https://www.bestfightodds.com/events/ufc-fight-night-3586
ufc-fight-night-3586,37307,21,FanDuel,Mackenzie Dern,/fighters/mackenzie-dern-6488,+162,UFC Fight Night,2025-01-12,https://www.bestfightodds.com/events/ufc-fight-night-3586
ufc-fight-night-3586,37307,24,Caesars,Mackenzie Dern,/fighters/mackenzie-dern-6488,+165,UFC Fight Night,2025-01-12,https://www.bestfightodds.com/events/ufc-fight-night-3586
ufc-fight-night-3586,37307,25,BetRivers,Mackenzie Dern,/fighters/mackenzie-dern-6488,+160,UFC Fight Night,2025-01-12,https://www.bestfightodds.com/events/ufc-fight-night-3586
ufc-fight-night-3586,37307,20,BetWay,Mackenzie Dern,/fighters/mackenzie-dern-6488,+163,UFC Fight Night,2025-01-12,https://www.bestfightodds.com/events/ufc-fight-night-3586
ufc-fight-night-3586,37307,23,BetMGM,Mackenzie Dern,/fighters/mackenzie-dern-6488,+165,UFC Fight Night,2025-01-12,https://www.bestfightodds.com/events/ufc-fight-night-3586
ufc-fight-night-3586,37307,22,DraftKings,Mackenzie Dern,/fighters/mackenzie-dern-6488,+154,UFC Fight Night,2025-01-12,https://www.bestfightodds.com/events/ufc-fight-night-3586
ufc-fight-night-3586,37502,21,FanDuel,Carlston Harris,/fighters/carlston-harris-10791,+130,UFC Fight Night,2025-01-12,https://www.bestfightodds.com/events/ufc-fight-night-3586
ufc-fight-night-3586,37502,24,Caesars,Carlston Harris,/fighters/carlston-harris-10791,+135,UFC Fight Night,2025-01-12,https://www.bestfightodds.com/events/ufc-fight-night-3586
ufc-fight-night-3586,37502,25,BetRivers,Carlston Harris,/fighters/carlston-harris-10791,+128,UFC Fight Night,2025-01-12,https://www.bestfightodds.com/events/ufc-fight-night-3586
ufc-fight-night-3586,37502,20,BetWay,Carlston Harris,/fighters/carlston-harris-10791,+125,UFC Fight Night,2025-01-12,https://www.bestfightodds.com/events/ufc-fight-night-3586
ufc-fight-night-3586,37502,23,BetMGM,Carlston Harris,/fighters/carlston-harris-10791,+130,UFC Fight Night,2025-01-12,https://www.bestfightodds.com/events/ufc-fight-night-3586
ufc-fight-night-3586,37502,22,DraftKings,Carlston Harris,/fighters/carlston-harris-10791,+130,UFC Fight Night,2025-01-12,https://www.bestfightodds.com/events/ufc-fight-night-3586
ufc-fight-night-3586,37502,21,FanDuel,Santiago Ponzinibbio,/fighters/santiago-ponzinibbio-4415,-154,UFC Fight Night,2025-01-12,https://www.bestfightodds.com/events/ufc-fight-night-3586
ufc-fight-night-3586,37502,24,Caesars,Santiago Ponzinibbio,/fighters/santiago-ponzinibbio-4415,-160,UFC Fight Night,2025-01-12,https://www.bestfightodds.com/events/ufc-fight-night-3586
ufc-fight-night-3586,37502,25,BetRivers,Santiago Ponzinibbio,/fighters/santiago-ponzinibbio-4415,-159,UFC Fight Night,2025-01-12,https://www.bestfightodds.com/events/ufc-fight-night-3586
ufc-fight-night-3586,37502,20,BetWay,Santiago Ponzinibbio,/fighters/santiago-ponzinibbio-4415,-163,UFC Fight Night,2025-01-12,https://www.bestfightodds.com/events/ufc-fight-night-3586
ufc-fight-night-3586,37502,23,BetMGM,Santiago Ponzinibbio,/fighters/santiago-ponzinibbio-4415,-155,UFC Fight Night,2025-01-12,https://www.bestfightodds.com/events/ufc-fight-night-3586
ufc-fight-night-3586,37502,22,DraftKings,Santiago Ponzinibbio,/fighters/santiago-ponzinibbio-4415,-155,UFC Fight Night,2025-01-12,https://www.bestfightodds.com/events/ufc-fight-night-3586
ufc-fight-night-3586,37504,21,FanDuel,Abdul Razak Alhassan,/fighters/abdul-razak-alhassan-4724,+215,UFC Fight Night,2025-01-12,https://www.bestfightodds.com/events/ufc-fight-night-3586
ufc-fight-night-3586,37504,24,Caesars,Abdul Razak Alhassan,/fighters/abdul-razak-alhassan-4724,+210,UFC Fight Night,2025-01-12,https://www.bestfightodds.com/events/ufc-fight-night-3586
ufc-fight-night-3586,37504,25,BetRivers,Abdul Razak Alhassan,/fighters/abdul-razak-alhassan-4724,+210,UFC Fight Night,2025-01-12,https://www.bestfightodds.com/events/ufc-fight-night-3586
ufc-fight-night-3586,37504,20,BetWay,Abdul Razak Alhassan,/fighters/abdul-razak-alhassan-4724,+210,UFC Fight Night,2025-01-12,https://www.bestfightodds.com/events/ufc-fight-night-3586
ufc-fight-night-3586,37504,23,BetMGM,Abdul Razak Alhassan,/fighters/abdul-razak-alhassan-4724,+220,UFC Fight Night,2025-01-12,https://www.bestfightodds.com/events/ufc-fight-night-3586
ufc-fight-night-3586,37504,22,DraftKings,Abdul Razak Alhassan,/fighters/abdul-razak-alhassan-4724,+215,UFC Fight Night,2025-01-12,https://www.bestfightodds.com/events/ufc-fight-night-3586
ufc-fight-night-3586,37504,21,FanDuel,Cesar Almeida,/fighters/cesar-almeida-16304,-260,UFC Fight Night,2025-01-12,https://www.bestfightodds.com/events/ufc-fight-night-3586
